,Date,HEI US Equity,HEI/A US Equity,HEI US Equity / HEI/A US Equity,SMA_21,SMA_50,SMA_120
1127,2002-10-04,2.0114,1.5347,1.3106,1.281538095,1.274848,1.238695833
1128,2002-10-07,1.9847,1.5824,1.2542,1.2799714290000002,1.275456,1.2393025
1129,2002-10-08,1.8798,1.5157,1.2403,1.275895238,1.27521,1.2398125
1130,2002-10-09,1.8016,1.4680000000000002,1.2273,1.2714904759999999,1.274448,1.2402425
1131,2002-10-10,1.7159,1.2583,1.3636,1.274,1.2758200000000002,1.241786667
1132,2002-10-11,1.7273,1.2869,1.3422,1.275652381,1.277326,1.243058333
1133,2002-10-14,1.7178,1.2583,1.3652,1.280009524,1.279356,1.2444125
1134,2002-10-15,1.6262,1.1801,1.3780000000000001,1.2852523809999998,1.28176,1.245801667
1135,2002-10-16,1.5233,1.1592,1.3141,1.289090476,1.282858,1.2468175
1136,2002-10-17,1.5061,1.1992,1.256,1.290295238,1.282434,1.2474891670000001
1137,2002-10-18,1.4680000000000002,1.1534,1.2727,1.2915809520000001,1.282126,1.248344167
1138,2002-10-21,1.5576,1.1973,1.301,1.293404762,1.28259,1.249415
1139,2002-10-22,1.5976,1.2354,1.2932,1.29607619,1.283072,1.250174167
1140,2002-10-23,1.6777,1.3155,1.2754,1.295804762,1.28341,1.2507675
1141,2002-10-24,1.7349,1.3441,1.2908,1.2952190479999999,1.283572,1.251751667
1142,2002-10-25,1.7273,1.3269,1.3017,1.294538095,1.2842639999999999,1.252895833
1143,2002-10-28,1.6892,1.3155,1.2841,1.293780952,1.284786,1.2539
1144,2002-10-29,1.754,1.3117,1.3372,1.294190476,1.285864,1.2552275
1145,2002-10-30,1.7788,1.3326,1.3348,1.2969,1.286944,1.2566899999999999
1146,2002-10-31,1.8379,1.4413,1.2751,1.2979571429999999,1.2868680000000001,1.257565833
1147,2002-11-01,1.8016,1.4585,1.2353,1.297752381,1.28613,1.2582025
1148,2002-11-04,1.8302,1.4242,1.2851,1.296538095,1.286216,1.259140833
1149,2002-11-05,1.8321,1.4299,1.2813,1.297828571,1.285756,1.260136667
1150,2002-11-06,1.916,1.4794,1.2951,1.300438095,1.286822,1.2611775
1151,2002-11-07,1.9313,1.489,1.2971,1.303761905,1.2880200000000002,1.2622175
1152,2002-11-08,1.9294,1.4947,1.2908,1.300295238,1.287392,1.2629424999999999
1153,2002-11-11,1.9065,1.5347,1.2422,1.295533333,1.28675,1.263170833
1154,2002-11-12,1.9885,1.6205,1.2271,1.288957143,1.2860639999999999,1.2634825
1155,2002-11-13,2.0571,1.6834,1.222,1.281528571,1.2852780000000001,1.263973333
1156,2002-11-14,2.1067,1.6663,1.2643,1.279157143,1.28519,1.264786667
1157,2002-11-15,2.0819,1.6701,1.2466,1.2787095240000002,1.2843799999999999,1.2653325
1158,2002-11-18,2.0171,1.6548,1.2189,1.276147619,1.28224,1.265839167
1159,2002-11-19,2.0533,1.6644,1.2337,1.272942857,1.280518,1.2664600000000001
1160,2002-11-20,2.0952,1.6396,1.2779,1.2722142859999999,1.279858,1.26741
1161,2002-11-21,2.1067,1.6282,1.2939,1.273095238,1.2795860000000001,1.268538333
1162,2002-11-22,2.1429,1.6682,1.2846,1.2728,1.2798040000000002,1.2695016670000001
1163,2002-11-25,2.1391,1.6682,1.2823,1.27187619,1.280092,1.270418333
1164,2002-11-26,2.1639,1.6815,1.2868,1.2720047620000001,1.281158,1.27111
1165,2002-11-27,2.2878,1.7597,1.3001,1.270238095,1.282546,1.271808333
1166,2002-11-29,2.2878,1.7902,1.278,1.267533333,1.283192,1.272535833
1167,2002-12-02,2.2878,1.8112,1.2632,1.266966667,1.283202,1.272729167
1168,2002-12-03,2.2115,1.7597,1.2568,1.267990476,1.283596,1.2726
1169,2002-12-04,2.2478,1.7635,1.2746,1.2674904759999999,1.283466,1.2724825000000002
1170,2002-12-05,2.2497,1.7711,1.2702,1.266961905,1.282808,1.272375
1171,2002-12-06,2.1849,1.7216,1.2691,1.26572381,1.28187,1.2724691670000001
1172,2002-12-09,2.1543,1.6587,1.2989,1.265809524,1.2818479999999999,1.273194167
1173,2002-12-10,2.1734,1.6587,1.3103,1.266738095,1.281482,1.273694167
1174,2002-12-11,2.1543,1.6873,1.2768,1.268385714,1.28146,1.2740475
1175,2002-12-12,2.242,1.7273,1.298,1.271761905,1.282362,1.274520833
1176,2002-12-13,2.2592,1.7559,1.2866,1.274838095,1.283302,1.274856667
1177,2002-12-16,2.2878,1.7559,1.3029,1.27667619,1.283148,1.275644167
1178,2002-12-17,2.3164,1.7616,1.3149,1.279928571,1.284362,1.276276667
1179,2002-12-18,2.305,1.7616,1.3084,1.284190476,1.285724,1.276748333
1180,2002-12-19,2.1486,1.6472,1.3044,1.287557143,1.287266,1.2775075
1181,2002-12-20,2.0304,1.5309,1.3263,1.289861905,1.28652,1.278124167
1182,2002-12-23,2.0114,1.4814,1.3578,1.292904762,1.286832,1.27912
1183,2002-12-24,2.0133,1.4489,1.3895,1.2979,1.287318,1.28027
1184,2002-12-26,2.0533,1.5557,1.3199,1.2996904759999999,1.2861559999999999,1.2807741670000001
1185,2002-12-27,2.019,1.5366,1.3139,1.300980952,1.286152,1.281076667
1186,2002-12-30,2.059,1.5976,1.2888,1.300442857,1.286808,1.2810966670000001
1187,2002-12-31,2.0228,1.5767,1.2830000000000001,1.300680952,1.2870139999999999,1.280995833
1188,2003-01-02,2.0686,1.6167,1.2795,1.301457143,1.286584,1.281235833
1189,2003-01-03,1.9923,1.5881,1.2545,1.301347619,1.2858100000000001,1.281046667
1190,2003-01-06,2.0495,1.5919,1.2874,1.3019571429999999,1.28605,1.281085
1191,2003-01-07,2.0247,1.5633,1.2951,1.303142857,1.2861360000000002,1.281105
1192,2003-01-08,2.059,1.5786,1.3043,1.304819048,1.2861879999999999,1.2815191670000001
1193,2003-01-09,2.0952,1.6625,1.2603,1.302980952,1.2857120000000002,1.281908333
1194,2003-01-10,2.0972,1.712,1.2249,1.298914286,1.283466,1.2817475
1195,2003-01-13,2.0304,1.6777,1.2102,1.295742857,1.280974,1.281429167
1196,2003-01-14,2.0895,1.6625,1.2569,1.293785714,1.28061,1.2811508329999999
1197,2003-01-15,2.1963,1.6949,1.2958,1.29422381,1.2818200000000002,1.281463333
1198,2003-01-16,2.2668,1.7654,1.284,1.29332381,1.281798,1.281965
1199,2003-01-17,2.2764,1.7692,1.2866,1.29197619,1.2819040000000002,1.282248333
1200,2003-01-21,2.2287,1.7711,1.2583,1.2895904759999999,1.281168,1.282189167
1201,2003-01-22,2.1448,1.7349,1.2363,1.286347619,1.279952,1.2817
1202,2003-01-23,2.1505,1.7254,1.2464,1.282542857,1.279064,1.281529167
1203,2003-01-24,2.0686,1.6587,1.2471,1.277271429,1.2791620000000001,1.281390833
1204,2003-01-27,2.0495,1.5729,1.3030000000000002,1.2731523809999998,1.2806799999999998,1.2817675
1205,2003-01-28,2.1105,1.5996,1.3194,1.273128571,1.282628,1.282269167
1206,2003-01-29,2.0972,1.6186,1.2956,1.272257143,1.2832540000000001,1.2824225
1207,2003-01-30,2.0342,1.6205,1.2553,1.270661905,1.283428,1.282149167
1208,2003-01-31,2.059,1.6148,1.2751,1.2702857140000001,1.2845520000000001,1.282126667
1209,2003-02-03,2.0247,1.5919,1.2719,1.26992381,1.285316,1.28215
1210,2003-02-04,2.0666,1.5938,1.2967,1.271933333,1.285692,1.282468333
1211,2003-02-05,2.0972,1.6205,1.2941,1.272252381,1.285696,1.282563333
1212,2003-02-06,2.101,1.5824,1.3277,1.273804762,1.286558,1.283068333
1213,2003-02-07,2.0972,1.6072,1.3049,1.273833333,1.28701,1.283459167
1214,2003-02-10,2.0838,1.6186,1.2874,1.27512381,1.2870219999999999,1.283493333
1215,2003-02-11,2.08,1.5881,1.3097,1.279161905,1.2872139999999999,1.283734167
1216,2003-02-12,1.9961,1.5424,1.2942,1.283161905,1.2875379999999998,1.283861667
1217,2003-02-13,1.9046,1.4394,1.3232,1.286319048,1.288738,1.284286667
1218,2003-02-14,1.8893,1.4680000000000002,1.287,1.2859,1.289342,1.284338333
1219,2003-02-18,1.8627,1.4242,1.3079,1.287038095,1.290008,1.284368333
1220,2003-02-19,1.7368,1.3536,1.2831,1.286871429,1.290266,1.2847125
1221,2003-02-20,1.6968,1.3155,1.2899,1.28837619,1.2906819999999999,1.285151667
1222,2003-02-21,1.8112,1.3326,1.3591,1.29422381,1.291886,1.285459167
1223,2003-02-24,1.8131,1.3212,1.3723,1.300219048,1.293126,1.286275833
1224,2003-02-25,1.8036,1.304,1.383,1.306690476,1.29525,1.287289167
1225,2003-02-26,1.794,1.3079,1.3717,1.309961905,1.296724,1.288209167
1226,2003-02-27,1.8493,1.3346,1.3857,1.313119048,1.298706,1.289184167
1227,2003-02-28,1.7921,1.3098,1.3683,1.316580952,1.300014,1.2898608329999999
1228,2003-03-03,1.7082,1.2564,1.3596,1.321547619,1.300908,1.290141667
1229,2003-03-04,1.7254,1.2716,1.3568,1.325438095,1.301876,1.29045
1230,2003-03-05,1.7464,1.2583,1.3879,1.330961905,1.3035459999999999,1.291091667
1231,2003-03-06,1.6453,1.2125,1.3569,1.333828571,1.304158,1.2915033329999999
1232,2003-03-07,1.6015,1.1534,1.3884,1.338319048,1.30477,1.292459167
1233,2003-03-10,1.5767,1.1477,1.3738,1.3405142859999999,1.304456,1.293341667
1234,2003-03-11,1.6034,1.1572,1.3855,1.344352381,1.305768,1.294608333
1235,2003-03-12,1.6262,1.1725,1.3869999999999998,1.349095238,1.30723,1.295910833
1236,2003-03-13,1.6396,1.1534,1.4215,1.354419048,1.309884,1.297375833
1237,2003-03-14,1.6548,1.1592,1.4276,1.3607714290000001,1.312776,1.29875
1238,2003-03-17,1.6529,1.1744,1.4075,1.3647857140000001,1.315336,1.30017
1239,2003-03-18,1.6701,1.1706,1.4267,1.371438095,1.3187799999999998,1.301383333
1240,2003-03-19,1.7254,1.2316,1.4009,1.375866667,1.32105,1.302198333
1241,2003-03-20,1.7959,1.2774,1.406,1.3817190480000001,1.323268,1.302948333
1242,2003-03-21,1.9008,1.4013,1.3565,1.384890476,1.3243120000000002,1.303419167
1243,2003-03-24,1.8646,1.3708,1.3602,1.384942857,1.32631,1.3036825
1244,2003-03-25,1.8798,1.3612,1.381,1.385357143,1.329432,1.304541667
1245,2003-03-26,1.8188,1.3651,1.3324,1.382947619,1.331876,1.305204167
1246,2003-03-27,1.7864,1.3403,1.3329,1.3811,1.3333959999999998,1.305981667
1247,2003-03-28,1.7902,1.3459999999999999,1.33,1.3784476190000001,1.33408,1.306143333
1248,2003-03-31,1.6968,1.3459999999999999,1.2606,1.3733190480000002,1.333612,1.306196667
1249,2003-04-01,1.6873,1.2964,1.3015,1.370552381,1.33391,1.306706667
1250,2003-04-02,1.6396,1.2869,1.2741,1.366614286,1.334226,1.307096667
1251,2003-04-03,1.6548,1.2583,1.3152,1.363152381,1.335804,1.306693333
1252,2003-04-04,1.6396,1.2202,1.3438,1.362528571,1.337752,1.306706667
1253,2003-04-07,1.6663,1.2983,1.2834,1.357528571,1.338478,1.306025
1254,2003-04-08,1.6568,1.2583,1.3167,1.354809524,1.338752,1.3055141670000001
1255,2003-04-09,1.6777,1.2869,1.3037,1.3509142859999999,1.338438,1.3054275
1256,2003-04-10,1.693,1.2983,1.304,1.346961905,1.338606,1.3058275
1257,2003-04-11,1.5996,1.2297,1.3008,1.341214286,1.339516,1.306061667
1258,2003-04-14,1.6491,1.2449,1.3247,1.336314286,1.340508,1.306259167
1259,2003-04-15,1.6205,1.2469,1.2997,1.331180952,1.341064,1.306313333
1260,2003-04-16,1.5824,1.2259,1.2908,1.324709524,1.340946,1.306441667
1261,2003-04-17,1.611,1.224,1.3162,1.32067619,1.341388,1.3066533329999999
1262,2003-04-21,1.6034,1.2373,1.2958,1.315428571,1.34075,1.306604167
1263,2003-04-22,1.5938,1.2335,1.2921,1.312361905,1.340494,1.3066708329999999
1264,2003-04-23,1.6015,1.2411,1.2903,1.309033333,1.340552,1.3062799999999999
1265,2003-04-24,1.5786,1.2526,1.2603,1.303285714,1.339564,1.305659167
1266,2003-04-25,1.55,1.2469,1.2431,1.299033333,1.338542,1.3053925
1267,2003-04-28,1.4566,1.1725,1.2423,1.294719048,1.336924,1.3054508329999999
1268,2003-04-29,1.4528,1.1058,1.3138,1.293947619,1.33746,1.30569
1269,2003-04-30,1.4146,1.1611,1.2184,1.291938095,1.3356700000000001,1.305165833
1270,2003-05-01,1.4642,1.2011,1.219,1.288009524,1.334388,1.304531667
1271,2003-05-02,1.5443,1.2354,1.25,1.286861905,1.33359,1.304139167
1272,2003-05-05,1.5691,1.2488,1.2565,1.284066667,1.3315379999999999,1.303853333
1273,2003-05-06,1.5805,1.2411,1.2734,1.280714286,1.32956,1.3041133329999999
1274,2003-05-07,1.6091,1.2716,1.2654,1.2798571429999999,1.327208,1.3044325
1275,2003-05-08,1.5881,1.3002,1.2214,1.275319048,1.324202,1.3044275
1276,2003-05-09,1.6072,1.2774,1.2582,1.2731523809999998,1.321652,1.304376667
1277,2003-05-12,1.5919,1.2716,1.2519,1.270671429,1.319324,1.304420833
1278,2003-05-13,1.5957,1.2678,1.2586,1.268661905,1.317304,1.3047516670000001
1279,2003-05-14,1.5729,1.2469,1.2615,1.265652381,1.315398,1.304983333
1280,2003-05-15,1.5919,1.2774,1.2463,1.263109524,1.312566,1.30472
1281,2003-05-16,1.5633,1.2964,1.2059,1.2590666670000001,1.3095459999999999,1.303986667
1282,2003-05-19,1.5748,1.2659,1.244,1.255628571,1.306658,1.303648333
1283,2003-05-20,1.5881,1.2392,1.2815,1.254947619,1.304812,1.303641667
1284,2003-05-21,1.5786,1.2354,1.2778,1.254266667,1.302658,1.3035666670000001
1285,2003-05-22,1.5462,1.2488,1.2382,1.2517857140000002,1.299682,1.303050833
1286,2003-05-23,1.5328,1.2392,1.2369,1.250671429,1.29599,1.302708333
1287,2003-05-27,1.5824,1.2354,1.2809,1.252471429,1.293056,1.302855833
1288,2003-05-28,1.6548,1.2754,1.2975,1.2551,1.290856,1.303195
1289,2003-05-29,1.7349,1.2888,1.3462,1.2566428570000001,1.289246,1.303791667
1290,2003-05-30,1.754,1.3193,1.3295,1.261933333,1.2878180000000001,1.304285833
1291,2003-06-02,1.7292,1.3155,1.3145,1.266480952,1.285988,1.304664167
1292,2003-06-03,1.7845,1.3403,1.3314,1.270357143,1.2854860000000001,1.304935
1293,2003-06-04,1.7826,1.3441,1.3262,1.27367619,1.284806,1.3050674999999998
1294,2003-06-05,1.8226,1.3536,1.3465,1.277157143,1.284116,1.305648333
1295,2003-06-06,1.8607,1.3708,1.3574,1.281538095,1.284616,1.306143333
1296,2003-06-09,1.8665,1.3917,1.3411,1.287238095,1.28478,1.3065975
1297,2003-06-10,1.9046,1.3994,1.361,1.292133333,1.2854,1.307081667
1298,2003-06-11,1.9179,1.4013,1.3687,1.297695238,1.287562,1.3075299999999999
1299,2003-06-12,1.9122,1.4069999999999998,1.3591,1.302480952,1.288714,1.3079525
1300,2003-06-13,1.9065,1.3822,1.3793,1.3080904759999998,1.290818,1.308576667
1301,2003-06-16,1.9237,1.3879,1.386,1.314742857,1.292234,1.3090741670000001
1302,2003-06-17,1.9179,1.3822,1.3876,1.323395238,1.29311,1.3093225
1303,2003-06-18,1.9065,1.3822,1.3793,1.329838095,1.295028,1.3092375
1304,2003-06-19,1.9141,1.4127,1.3549,1.333333333,1.295792,1.309529167
1305,2003-06-20,1.9179,1.4108,1.3595,1.33722381,1.296908,1.309909167
1306,2003-06-23,1.9084,1.4394,1.3258,1.341395238,1.297344,1.3102175
1307,2003-06-24,1.9122,1.4261,1.3409,1.346347619,1.298146,1.3107
1308,2003-06-25,1.9294,1.4242,1.3548,1.349866667,1.298748,1.3113275
1309,2003-06-26,2.04,1.5061,1.3544,1.35257619,1.299842,1.31216
1310,2003-06-27,2.1067,1.5691,1.3426,1.352404762,1.300878,1.3126200000000001
1311,2003-06-30,2.3259,1.7063,1.3631,1.354004762,1.301816,1.313186667
1312,2003-07-01,2.4117,1.7997,1.34,1.3552190480000001,1.3027,1.313484167
1313,2003-07-02,2.345,1.7616,1.3312,1.3552095240000002,1.303482,1.314075
1314,2003-07-03,2.2802,1.7444,1.3071,1.3543,1.303818,1.31476
1315,2003-07-07,2.3412,1.7711,1.3219,1.3531285709999998,1.30505,1.315690833
1316,2003-07-08,2.3374,1.7788,1.314,1.351061905,1.306468,1.316166667
1317,2003-07-09,2.3164,1.7902,1.2939,1.3488142859999999,1.3075,1.316150833
1318,2003-07-10,2.3183,1.8093,1.2813,1.3450190480000002,1.30685,1.316128333
1319,2003-07-11,2.3107,1.8093,1.2771,1.340657143,1.308024,1.316049167
1320,2003-07-14,2.3069,1.7864,1.2914,1.337433333,1.309472,1.316325
1321,2003-07-15,2.3183,1.7883,1.2964,1.333485714,1.3104,1.316825833
1322,2003-07-16,2.2611,1.7349,1.3033,1.329547619,1.311336,1.3173
1323,2003-07-17,2.2935,1.7254,1.3293,1.3267714290000001,1.312454,1.317985
1324,2003-07-18,2.263,1.7387,1.3015,1.323066667,1.3131760000000001,1.3179725
1325,2003-07-21,2.2401,1.7444,1.2842,1.3197,1.314432,1.317679167
1326,2003-07-22,2.2687,1.7349,1.3077,1.317233333,1.3154219999999999,1.31778
1327,2003-07-23,2.2649,1.7521,1.2927,1.315657143,1.316238,1.318091667
1328,2003-07-24,2.263,1.7425,1.2987,1.3136476190000002,1.31704,1.318288333
1329,2003-07-25,2.2592,1.7578,1.2852,1.310333333,1.3175139999999999,1.318399167
1330,2003-07-28,2.2878,1.7578,1.3015,1.307814286,1.318618,1.318439167
1331,2003-07-29,2.2973,1.7559,1.3084,1.3061857140000002,1.320668,1.318558333
1332,2003-07-30,2.305,1.7559,1.3127,1.303785714,1.322042,1.318433333
1333,2003-07-31,2.2897,1.7807,1.2859,1.3012095240000001,1.32213,1.318275
1334,2003-08-01,2.2554,1.7769,1.2693,1.298261905,1.32196,1.3181241670000001
1335,2003-08-04,2.1963,1.7597,1.2481,1.295452381,1.322158,1.317610833
1336,2003-08-05,2.0819,1.6873,1.2339,1.291261905,1.322098,1.317108333
1337,2003-08-06,2.0075,1.6301,1.2316,1.287338095,1.321112,1.316345
1338,2003-08-07,1.9332,1.5271,1.2659,1.2860047620000001,1.3204799999999999,1.316169167
1339,2003-08-08,1.9769999999999999,1.5233,1.2979,1.286795238,1.3195139999999999,1.316085833
1340,2003-08-11,1.9904,1.5233,1.3066,1.2882,1.319056,1.316281667
1341,2003-08-12,1.9923,1.5252,1.3062,1.288904762,1.31889,1.3164175
1342,2003-08-13,1.9980000000000002,1.5176,1.3166,1.289866667,1.318594,1.316063333
1343,2003-08-14,2.0476,1.5538,1.3178,1.290557143,1.318426,1.315609167
1344,2003-08-15,2.0304,1.5347,1.3230000000000002,1.290257143,1.317956,1.3151091670000001
1345,2003-08-18,2.0647,1.5481,1.3337,1.2917904759999999,1.317482,1.3147925
1346,2003-08-19,2.162,1.5996,1.3516,1.295,1.317692,1.314508333
1347,2003-08-20,2.1829,1.6339,1.3361,1.296352381,1.317194,1.3142399999999999
1348,2003-08-21,2.2382,1.6529,1.3541,1.29927619,1.316902,1.3141941670000001
1349,2003-08-22,2.1849,1.6186,1.3498,1.301709524,1.316716,1.314135833
1350,2003-08-25,2.1868,1.6301,1.3415,1.304390476,1.31596,1.313749167
1351,2003-08-26,2.1601,1.6282,1.3267,1.3055904759999999,1.3147739999999999,1.3134975
1352,2003-08-27,2.1925,1.6396,1.3372,1.306961905,1.313766,1.313070833
1353,2003-08-28,2.3069,1.7883,1.29,1.305880952,1.31198,1.3123725
1354,2003-08-29,2.3088,1.7502,1.3192,1.3074666670000001,1.311266,1.31182
1355,2003-09-02,2.3984,1.8112,1.3242,1.310080952,1.31056,1.3112966670000001
1356,2003-09-03,2.5356,1.9351,1.3103,1.3130428570000001,1.31025,1.31037
1357,2003-09-04,2.4975,1.9179,1.3022,1.316295238,1.309476,1.309325
1358,2003-09-05,2.4556,1.9237,1.2765,1.318433333,1.3079100000000001,1.308233333
1359,2003-09-08,2.5069999999999997,1.9351,1.2956,1.3198476190000001,1.306734,1.307140833
1360,2003-09-09,2.488,1.9218,1.2946,1.319690476,1.305774,1.306255
1361,2003-09-10,2.4785,1.9256,1.2871,1.318761905,1.304254,1.305264167
1362,2003-09-11,2.5356,1.9408,1.3065,1.31877619,1.303584,1.3048475
1363,2003-09-12,2.5547,1.9351,1.3202,1.318947619,1.303364,1.304514167
1364,2003-09-15,2.5242,1.916,1.3174,1.318928571,1.3035700000000001,1.303984167
1365,2003-09-16,2.5261,1.9885,1.2704,1.31642381,1.30254,1.3034675
1366,2003-09-17,2.5814,2.059,1.2537,1.3126142859999999,1.301334,1.3028075000000001
1367,2003-09-18,2.6081,2.0876,1.2493,1.307742857,1.300442,1.302135
1368,2003-09-19,2.6824,2.1353,1.2563,1.303942857,1.299942,1.302099167
1369,2003-09-22,2.6691,2.1238,1.2567,1.299304762,1.299534,1.3017258329999999
1370,2003-09-23,2.6939,2.1639,1.2449,1.294309524,1.298604,1.3014825
1371,2003-09-24,2.4098,1.8951,1.2716,1.290980952,1.298108,1.301119167
1372,2003-09-25,2.4308,2.0075,1.2108,1.285461905,1.296258,1.300010833
1373,2003-09-26,2.4651,1.9828,1.2433,1.280990476,1.294538,1.299676667
1374,2003-09-29,2.5452,2.0686,1.2304,1.278152381,1.293116,1.2989575
1375,2003-09-30,2.5928,2.1353,1.2143,1.273157143,1.291718,1.2982125
1376,2003-10-01,2.6977,2.1925,1.2304,1.268690476,1.2901719999999999,1.297599167
1377,2003-10-02,2.7759,2.2649,1.2256,1.264657143,1.28883,1.2969725
1378,2003-10-03,2.7911,2.2497,1.2407,1.261728571,1.28767,1.2962725
1379,2003-10-06,2.8121,2.2535,1.2479,1.260366667,1.286924,1.295840833
1380,2003-10-07,2.8636,2.305,1.2423,1.257828571,1.2857399999999999,1.295436667
1381,2003-10-08,2.8426,2.2783,1.2477,1.255595238,1.284526,1.294865833
1382,2003-10-09,2.8826,2.305,1.2506,1.253857143,1.283284,1.294489167
1383,2003-10-10,2.8693,2.2783,1.2594,1.251614286,1.2827540000000002,1.294216667
1384,2003-10-13,2.8598,2.2783,1.2552,1.248519048,1.2824719999999998,1.2939241670000001
1385,2003-10-14,2.9627,2.3679,1.2512,1.245366667,1.282534,1.293848333
1386,2003-10-15,2.9646,2.3755,1.248,1.2443,1.282816,1.2938891670000001
1387,2003-10-16,2.9646,2.3717,1.25,1.24412381,1.283184,1.293953333
1388,2003-10-17,2.9455,2.3698,1.2429999999999999,1.24382381,1.282726,1.293363333
1389,2003-10-20,2.9722,2.3641,1.2573,1.2438714290000001,1.281914,1.2936875
1390,2003-10-21,2.9856,2.3641,1.2629,1.244166667,1.28104,1.294053333
1391,2003-10-22,2.9532,2.3526,1.2553,1.244661905,1.280022,1.2940975000000001
1392,2003-10-23,2.9055,2.3069,1.2595,1.2440857140000001,1.27888,1.2941225
1393,2003-10-24,2.8539999999999996,2.2535,1.2665,1.246738095,1.277854,1.294065
1394,2003-10-27,2.8979,2.2878,1.2667,1.247852381,1.276728,1.294075833
1395,2003-10-28,2.9265,2.2859,1.2802,1.25022381,1.275658,1.294565833
1396,2003-10-29,2.9341,2.2878,1.2825,1.253471429,1.274276,1.294768333
1397,2003-10-30,2.9284,2.2878,1.28,1.255833333,1.2731540000000001,1.2950025
1398,2003-10-31,2.9169,2.2783,1.2803,1.258438095,1.271678,1.295183333
1399,2003-11-03,2.9322,2.2745,1.2892,1.260747619,1.270466,1.2954141670000001
1400,2003-11-04,2.9360000000000004,2.2783,1.2887,1.262690476,1.26941,1.2957675
1401,2003-11-05,2.9551,2.2802,1.296,1.2652476190000002,1.2687959999999998,1.296518333
1402,2003-11-06,2.9856,2.2878,1.305,1.26797619,1.268152,1.2970266670000001
1403,2003-11-07,2.9837,2.3374,1.2765,1.269209524,1.267882,1.296985
1404,2003-11-10,2.9894,2.3145,1.2916,1.2707428570000001,1.2673299999999998,1.2971
1405,2003-11-11,2.9017,2.2878,1.2683,1.2713666670000001,1.2662120000000001,1.2973508329999999
1406,2003-11-12,2.9646,2.3145,1.2809,1.272780952,1.265624,1.2977174999999999
1407,2003-11-13,2.9989,2.3069,1.3,1.275257143,1.26558,1.297876667
1408,2003-11-14,2.9722,2.3011,1.2916,1.277238095,1.265882,1.2978275
1409,2003-11-17,2.9265,2.2821,1.2824,1.279114286,1.2656180000000001,1.297295833
1410,2003-11-18,2.9551,2.2802,1.296,1.280957143,1.2656459999999998,1.297016667
1411,2003-11-19,2.9741,2.3469,1.2673,1.281166667,1.26525,1.2966233329999999
1412,2003-11-20,3.1457,2.5166,1.25,1.280914286,1.2641200000000001,1.2959450000000001
1413,2003-11-21,3.1915,2.5261,1.2634,1.2811,1.262984,1.295421667
1414,2003-11-24,3.4031,2.7263,1.2483,1.280233333,1.2616020000000001,1.294603333
1415,2003-11-25,3.5747,2.8903,1.2368,1.2788095240000001,1.2609299999999999,1.293598333
1416,2003-11-26,3.5404,2.8502,1.2421,1.276995238,1.2606979999999999,1.292773333
1417,2003-11-28,3.5213,2.8216,1.248,1.275352381,1.260672,1.291831667
1418,2003-12-01,3.5613,2.8636,1.2437,1.27362381,1.26042,1.2907899999999999
