,Date,BF/A US Equity,BF/B US Equity,BF/A US Equity / BF/B US Equity,SMA_21,SMA_50,SMA_120
6312,2013-03-26,29.04,28.136,1.0321,1.025914286,1.020326,0.989753333
6313,2013-03-27,28.971999999999998,28.076,1.0319,1.026338095,1.0208760000000001,0.9902725
6314,2013-03-28,29.44,28.56,1.0308,1.026942857,1.02136,0.990833333
6315,2013-04-01,29.471999999999998,28.42,1.037,1.027628571,1.0220280000000002,0.9913924999999999
6316,2013-04-02,29.704,28.744,1.0334,1.0286095240000002,1.022546,0.991914167
6317,2013-04-03,29.304000000000002,28.136,1.0415,1.0296904759999999,1.0233379999999999,0.992525
6318,2013-04-04,28.908,28.028000000000002,1.0314,1.029933333,1.023886,0.993049167
6319,2013-04-05,28.56,27.772,1.0284,1.030261905,1.024332,0.9935174999999999
6320,2013-04-08,28.7479,27.872,1.0314,1.030738095,1.02483,0.994073333
6321,2013-04-09,28.656,27.756,1.0324,1.031361905,1.025232,0.9946025
6322,2013-04-10,28.86,28.151999999999997,1.0251,1.031828571,1.025492,0.9950916670000001
6323,2013-04-11,29.096,28.372,1.0255,1.03192381,1.02573,0.995614167
6324,2013-04-12,28.951999999999998,28.32,1.0223,1.032338095,1.025832,0.996101667
6325,2013-04-15,28.736,28.031999999999996,1.0251,1.032771429,1.026044,0.996621667
6326,2013-04-16,29.14,28.695999999999998,1.0155,1.0314,1.02607,0.9971025
6327,2013-04-17,28.511999999999997,28.264,1.0088,1.030061905,1.0259280000000002,0.997525
6328,2013-04-18,28.4856,28.28,1.0073,1.028838095,1.025852,0.997979167
6329,2013-04-19,29.035999999999998,28.684,1.0123,1.027557143,1.025622,0.998444167
6330,2013-04-22,28.88,28.384,1.0175,1.026366667,1.0256,0.9989433329999999
6331,2013-04-23,28.8,28.531999999999996,1.0094,1.025342857,1.025292,0.9993799999999999
6332,2013-04-24,28.496,27.98,1.0184,1.0246428570000001,1.025082,0.999896667
6333,2013-04-25,28.364,28.084,1.01,1.0235904759999999,1.0247680000000001,1.000353333
6334,2013-04-26,28.464000000000002,28.08,1.0137,1.02272381,1.024518,1.000808333
6335,2013-04-29,28.388,28.144000000000002,1.0087,1.021671429,1.024198,1.001180833
6336,2013-04-30,28.244,28.2,1.0016,1.0199857140000002,1.0236379999999998,1.0015125
6337,2013-05-01,28.16,27.98,1.0064,1.0187,1.0233079999999999,1.001879167
6338,2013-05-02,28.608,28.368000000000002,1.0085,1.017128571,1.0229059999999999,1.002310833
6339,2013-05-03,28.616,28.64,0.9992,1.015595238,1.022464,1.002630833
6340,2013-05-06,28.528000000000002,28.22,1.0109,1.014761905,1.022246,1.003059167
6341,2013-05-07,28.544,28.535999999999998,1.0003,1.0132809520000001,1.021778,1.003491667
6342,2013-05-08,28.9,28.488000000000003,1.0145,1.0124285709999998,1.021608,1.00397
6343,2013-05-09,28.796,28.18,1.0219,1.01227619,1.021684,1.004559167
6344,2013-05-10,28.82,28.232,1.0208,1.012052381,1.021648,1.0051174999999999
6345,2013-05-13,28.928,28.195999999999998,1.026,1.0122285709999999,1.0219120000000002,1.005714167
6346,2013-05-14,29.228,28.78,1.0156,1.01177619,1.0218479999999999,1.006265833
6347,2013-05-15,29.204,29.195999999999998,1.0003,1.0110523809999998,1.021328,1.0066525
6348,2013-05-16,29.644000000000002,29.104,1.0186,1.011519048,1.0212700000000001,1.007158333
6349,2013-05-17,29.691999999999997,29.151999999999997,1.0185,1.012052381,1.021212,1.007729167
6350,2013-05-20,29.408,28.86,1.0190000000000001,1.012371429,1.021206,1.0082674999999999
6351,2013-05-21,29.232,28.715999999999998,1.018,1.0123952379999999,1.02126,1.008779167
6352,2013-05-22,29.272,28.456,1.0287,1.013314286,1.021364,1.0093450000000002
6353,2013-05-23,29.088,28.464000000000002,1.0219,1.013480952,1.0215299999999998,1.009789167
6354,2013-05-24,29.284000000000002,28.412,1.0307,1.014466667,1.021824,1.010341667
6355,2013-05-28,29.156,28.6,1.0194,1.014738095,1.021326,1.0107808329999999
6356,2013-05-29,28.9272,28.256,1.0238,1.015457143,1.021064,1.011195
6357,2013-05-30,29.16,28.368000000000002,1.0279,1.0167095240000001,1.0209620000000001,1.011645833
6358,2013-05-31,28.451999999999998,27.528000000000002,1.0336,1.0180047620000001,1.02085,1.012111667
6359,2013-06-03,28.1,27.296,1.0295,1.019004762,1.0205899999999999,1.012598333
6360,2013-06-04,28.244,27.392,1.0311,1.02052381,1.020594,1.0131033329999999
6361,2013-06-05,28.052,27.28,1.0283,1.021352381,1.020498,1.0135975
6362,2013-06-06,27.98,27.651999999999997,1.0119,1.0219047620000001,1.020094,1.013985833
6363,2013-06-07,28.612,27.956,1.0235,1.022333333,1.019926,1.014435
6364,2013-06-10,28.504,27.948,1.0199,1.022238095,1.019708,1.0149325
6365,2013-06-11,28.668000000000003,27.988000000000003,1.0243,1.022404762,1.019454,1.0155125
6366,2013-06-12,28.2752,27.588,1.0249,1.022352381,1.019284,1.016079167
6367,2013-06-13,28.44,28.076,1.013,1.0222285709999999,1.018714,1.016484167
6368,2013-06-14,28.46,27.976,1.0173,1.023038095,1.018432,1.016916667
6369,2013-06-17,28.4,28.232,1.006,1.022438095,1.017984,1.0173075
6370,2013-06-18,28.524,28.256,1.0095,1.022009524,1.0175459999999998,1.017733333
6371,2013-06-19,27.9,27.6,1.0109,1.02162381,1.017116,1.018076667
6372,2013-06-20,26.884,26.6,1.0107,1.02127619,1.016828,1.018325833
6373,2013-06-21,27.08,27.296,0.9921,1.019533333,1.01616,1.018378333
6374,2013-06-24,27.148000000000003,27.044,1.0038,1.018671429,1.01579,1.018640833
6375,2013-06-25,26.9996,27.088,0.9967,1.0170523809999998,1.0152219999999998,1.0187075
6376,2013-06-26,26.92,27.171999999999997,0.9907,1.015685714,1.014726,1.0185566670000001
6377,2013-06-27,27.072,27.372,0.9890000000000001,1.0140285709999999,1.01433,1.018373333
6378,2013-06-28,27.064,27.02,1.0016,1.01277619,1.014216,1.0182358329999999
6379,2013-07-01,27.368000000000002,26.98,1.0144,1.011861905,1.0142579999999999,1.018254167
6380,2013-07-02,27.504,27.096,1.0151,1.01117619,1.01421,1.0182825
6381,2013-07-03,27.58,26.971999999999998,1.0225,1.010766667,1.014472,1.018384167
6382,2013-07-05,27.656,26.991999999999997,1.0246,1.010590476,1.0145959999999998,1.018595833
6383,2013-07-08,28.2,27.6,1.0217,1.011057143,1.01483,1.01874
6384,2013-07-09,28.576,27.864,1.0256,1.011157143,1.015068,1.0188983329999999
6385,2013-07-10,28.872,28.288,1.0206,1.011190476,1.015306,1.01904
6386,2013-07-11,29.496,28.82,1.0235,1.011152381,1.015744,1.019173333
6387,2013-07-12,29.576,28.864,1.0247,1.011142857,1.01611,1.019363333
6388,2013-07-15,29.72,28.892,1.0287,1.011890476,1.016514,1.019569167
6389,2013-07-16,29.808000000000003,29.011999999999997,1.0274,1.012371429,1.0170780000000001,1.019746667
6390,2013-07-17,29.968000000000004,29.364,1.0206,1.013066667,1.017272,1.019864167
6391,2013-07-18,30.004,29.372,1.0215,1.013638095,1.017696,1.019940833
6392,2013-07-19,29.9546,29.2,1.0258,1.014347619,1.017922,1.020055
6393,2013-07-22,29.86,29.1,1.0261,1.015080952,1.018006,1.020159167
6394,2013-07-23,29.88,29.108,1.0265,1.016719048,1.0181200000000001,1.020236667
6395,2013-07-24,29.331999999999997,28.784000000000002,1.0190000000000001,1.017442857,1.0179799999999999,1.020274167
6396,2013-07-25,29.6256,28.968000000000004,1.0227,1.018680952,1.018122,1.020345
6397,2013-07-26,29.52,28.831999999999997,1.0239,1.020261905,1.018594,1.020411667
6398,2013-07-29,29.355999999999998,28.831999999999997,1.0182,1.021652381,1.018586,1.020470833
6399,2013-07-30,29.252,28.616,1.0222,1.022633333,1.0186600000000001,1.0204575
6400,2013-07-31,29.5316,29.004,1.0182,1.022814286,1.018644,1.020454167
6401,2013-08-01,29.86,29.16,1.024,1.023238095,1.018764,1.0204475
6402,2013-08-02,29.328000000000003,29.048000000000002,1.0096,1.02262381,1.018382,1.020286667
6403,2013-08-05,29.2,29.148000000000003,1.0018,1.021538095,1.0179799999999999,1.0200875
6404,2013-08-06,29.148000000000003,29.208000000000002,0.9979,1.020404762,1.017324,1.019851667
6405,2013-08-07,28.7521,28.824,0.9975,1.019066667,1.016886,1.019625
6406,2013-08-08,28.82,29.144000000000002,0.9889,1.0175571429999999,1.0161879999999999,1.0192858329999999
6407,2013-08-09,28.8,29.024,0.9923,1.0160714290000001,1.015476,1.019030833
6408,2013-08-12,28.311999999999998,28.6,0.9899,1.0144142859999998,1.014602,1.018708333
6409,2013-08-13,28.8,28.651999999999997,1.0052,1.013295238,1.014116,1.018574167
6410,2013-08-14,28.392,28.46,0.9976,1.01187619,1.0134459999999998,1.0183725000000001
6411,2013-08-15,28.2,27.951999999999998,1.0089,1.011319048,1.013058,1.018249167
6412,2013-08-16,27.9,27.5,1.0145,1.010985714,1.01311,1.018178333
6413,2013-08-19,28.1996,27.708000000000002,1.0177,1.0106,1.012994,1.018175
6414,2013-08-20,27.988000000000003,27.864,1.0045,1.009571429,1.012686,1.018024167
6415,2013-08-21,27.764,27.576,1.0068,1.008633333,1.0123360000000001,1.017974167
6416,2013-08-22,27.436,28.011999999999997,0.9794,1.006747619,1.011426,1.017645833
6417,2013-08-23,27.6,27.948,0.9875,1.005071429,1.010916,1.0173225000000001
6418,2013-08-26,27.596,27.648000000000003,0.9981,1.003842857,1.010532,1.0171275
6419,2013-08-27,27.508000000000003,27.608,0.9964,1.002804762,1.01034,1.016919167
6420,2013-08-28,27.144000000000002,27.184,0.9985,1.00167619,1.0101200000000001,1.0167458329999999
6421,2013-08-29,27.004,27.06,0.9979,1.0007095240000001,1.00986,1.016600833
6422,2013-08-30,26.788,26.796,0.9997,0.999552381,1.0096399999999999,1.0164024999999999
6423,2013-09-03,26.648000000000003,26.676,0.9990000000000001,0.999047619,1.009778,1.016280833
6424,2013-09-04,26.756,27.268,0.9812,0.998066667,1.009326,1.015990833
6425,2013-09-05,26.584,27.268,0.9749,0.996971429,1.00889,1.0154125
6426,2013-09-06,26.5,27.291999999999998,0.971,0.995709524,1.0084959999999998,1.0148633329999999
6427,2013-09-09,26.584,27.608,0.9629,0.9944714290000001,1.007974,1.014279167
6428,2013-09-10,26.691999999999997,27.676,0.9644,0.993142857,1.0072299999999998,1.013655833
6429,2013-09-11,26.824,27.896,0.9616,0.991795238,1.006174,1.012981667
6430,2013-09-12,26.924,27.851999999999997,0.9667,0.989961905,1.005206,1.012446667
6431,2013-09-13,27.06,28.011999999999997,0.966,0.988457143,1.004076,1.0118875
6432,2013-09-16,27.191999999999997,28.288,0.9613,0.986190476,1.00281,1.0112975
6433,2013-09-17,27.296,28.368000000000002,0.9622,0.9837,1.0016200000000002,1.010716667
6434,2013-09-18,27.904,28.831999999999997,0.9678,0.98132381,1.000464,1.010191667
6435,2013-09-19,27.732,28.592,0.9699,0.97967619,0.99945,1.0096325000000002
6436,2013-09-20,26.88,28.184,0.9537,0.977147619,0.9980540000000001,1.0089683329999999
6437,2013-09-23,27.176,28.176,0.9645,0.976438095,0.99685,1.008326667
6438,2013-09-24,26.892,27.76,0.9687,0.975542857,0.99565,1.007804167
6439,2013-09-25,26.948,27.516,0.9794,0.974652381,0.99469,1.007395833
6440,2013-09-26,26.924,27.644000000000002,0.9740000000000001,0.973585714,0.993758,1.0069175
6441,2013-09-27,26.86,27.508000000000003,0.9764,0.972533333,0.992856,1.006450833
6442,2013-09-30,26.471999999999998,27.252,0.9714,0.9712714290000001,0.991768,1.006003333
6443,2013-10-01,27.168000000000003,27.648000000000003,0.9826,0.970457143,0.990898,1.005645833
6444,2013-10-02,26.864,27.34,0.9826,0.96967619,0.9900200000000001,1.005315
6445,2013-10-03,26.78,27.1,0.9882,0.9700095240000001,0.9894040000000001,1.0050075
6446,2013-10-04,27.08,27.5,0.9847,0.97047619,0.9886440000000001,1.004750833
6447,2013-10-07,27.215999999999998,27.436,0.992,0.97147619,0.9880059999999999,1.0046108329999999
6448,2013-10-08,26.84,27.144000000000002,0.9888,0.9727095240000001,0.987418,1.0044566670000001
6449,2013-10-09,26.48,26.96,0.9822,0.973557143,0.986618,1.0042058329999999
6450,2013-10-10,27.372,27.928,0.9801,0.974438095,0.985856,1.0038941670000001
6451,2013-10-11,27.56,28.092,0.9811,0.97512381,0.9849979999999999,1.003658333
6452,2013-10-14,27.688000000000002,28.16,0.9832,0.975942857,0.9844700000000001,1.003365
6453,2013-10-15,27.496,27.9,0.9855,0.977095238,0.984144,1.003160833
6454,2013-10-16,27.855999999999998,28.456,0.9789,0.9778904759999999,0.983764,1.002870833
6455,2013-10-17,28.4,28.976,0.9801,0.97847619,0.983416,1.0026325
6456,2013-10-18,28.524,29.044,0.9821,0.979057143,0.9832799999999999,1.00247
6457,2013-10-21,28.612,29.052,0.9849,0.980542857,0.983132,1.002290833
6458,2013-10-22,28.86,29.28,0.9857,0.981552381,0.9830479999999999,1.002100833
6459,2013-10-23,28.5,28.984,0.9833,0.982247619,0.98261,1.001968333
6460,2013-10-24,28.54,28.968000000000004,0.9852,0.98252381,0.9823620000000001,1.001754167
6461,2013-10-25,28.5404,29.12,0.9801,0.982814286,0.981786,1.001585833
6462,2013-10-28,29.04,29.584,0.9816,0.983061905,0.9811280000000001,1.001311667
6463,2013-10-29,29.28,29.82,0.9819,0.983561905,0.9804120000000001,1.000978333
6464,2013-10-30,28.904,29.552,0.9781,0.983347619,0.979884,1.0006225
6465,2013-10-31,28.831999999999997,29.191999999999997,0.9877,0.9835904759999999,0.9795020000000001,1.000303333
6466,2013-11-01,28.836,29.236,0.9863,0.9835,0.97964,1.000059167
6467,2013-11-04,28.984,29.416,0.9853,0.9835285709999999,0.9795959999999999,0.999934167
6468,2013-11-05,29.1,29.416,0.9893,0.9834,0.9794200000000001,0.99969
6469,2013-11-06,29.0161,29.648000000000003,0.9787,0.982919048,0.979066,0.999358333
6470,2013-11-07,29.016,29.195999999999998,0.9938,0.9834714290000001,0.978972,0.9991483329999999
6471,2013-11-08,29.1,29.684,0.9803,0.9834809520000001,0.97862,0.998834167
6472,2013-11-11,29.26,29.576,0.9893,0.983871429,0.9784120000000001,0.998505833
6473,2013-11-12,29.16,29.54,0.9871,0.984057143,0.978174,0.9982158329999999
6474,2013-11-13,29.32,29.704,0.9871,0.9841333329999999,0.978292,0.9978524999999999
6475,2013-11-14,29.6,29.924,0.9892,0.98462381,0.9785780000000001,0.997600833
6476,2013-11-15,29.5392,30.035999999999998,0.9835,0.984785714,0.978828,0.997265
6477,2013-11-18,29.584,30.031999999999996,0.9851,0.984928571,0.9792719999999999,0.9969083329999999
6478,2013-11-19,29.596,29.928,0.9889,0.9851190479999999,0.9797620000000001,0.9965358329999999
6479,2013-11-20,29.56,29.796,0.9921,0.98542381,0.9803719999999999,0.996224167
6480,2013-11-21,29.7,30.144000000000002,0.9853,0.985519048,0.9807440000000001,0.9958425
6481,2013-11-22,29.756,30.151999999999997,0.9869,0.9856,0.9811620000000001,0.9954975
6482,2013-11-25,29.844,30.22,0.9876,0.9859571429999999,0.9816879999999999,0.995295
6483,2013-11-26,29.76,30.156,0.9869,0.9862095240000001,0.982182,0.9949899999999999
6484,2013-11-27,29.936,30.26,0.9893,0.986561905,0.982612,0.994735
6485,2013-11-29,29.791999999999998,30.008000000000003,0.9928,0.987261905,0.9830700000000001,0.9944725
6486,2013-12-02,29.088,29.552,0.9843,0.9871,0.983682,0.994134167
6487,2013-12-03,29.488000000000003,29.8,0.9895,0.9872523809999999,0.984182,0.993938333
6488,2013-12-04,29.756,29.976,0.9927,0.987604762,0.984662,0.993733333
6489,2013-12-05,29.5636,29.764,0.9933,0.987795238,0.9849399999999999,0.9936275
6490,2013-12-06,30.136,30.524,0.9873,0.9882047620000001,0.9852059999999999,0.9934424999999999
6491,2013-12-09,29.9818,30.464000000000002,0.9842,0.9877476190000001,0.9853620000000001,0.9932200000000001
6492,2013-12-10,29.855999999999998,30.08,0.9926,0.9883333329999999,0.985786,0.993069167
6493,2013-12-11,29.715999999999998,29.956,0.992,0.988461905,0.985974,0.993068333
6494,2013-12-12,28.9,29.384,0.9835,0.988290476,0.985992,0.992899167
6495,2013-12-13,28.848000000000003,29.348000000000003,0.983,0.988095238,0.9858879999999999,0.992785
6496,2013-12-16,28.991999999999997,29.531999999999996,0.9817,0.987738095,0.985828,0.99271
6497,2013-12-17,28.884,29.284000000000002,0.9863,0.987871429,0.985714,0.9926875
6498,2013-12-18,29.4,29.96,0.9813,0.9876904759999999,0.985564,0.9925183329999999
6499,2013-12-19,29.16,29.772,0.9794,0.987238095,0.9855079999999999,0.9922266670000001
6500,2013-12-20,29.2,30.055999999999997,0.9715,0.986257143,0.9853360000000001,0.991863333
6501,2013-12-23,29.28,30.004,0.9759,0.9858095240000001,0.985232,0.991475
6502,2013-12-24,29.176,30.024,0.9718,0.985090476,0.9850040000000001,0.991035
6503,2013-12-26,29.36,30.004,0.9785,0.984657143,0.984864,0.990675
6504,2013-12-27,29.48,30.164,0.9773,0.9842,0.9848319999999999,0.9902725
6505,2013-12-30,29.48,30.22,0.9755,0.983542857,0.98474,0.989896667
6506,2013-12-31,29.508000000000003,30.228,0.9762,0.982752381,0.9846219999999999,0.9895025
6507,2014-01-02,29.4,29.86,0.9846,0.982766667,0.9846159999999999,0.989168333
6508,2014-01-03,29.448,29.971999999999998,0.9825,0.982433333,0.9845520000000001,0.988783333
6509,2014-01-06,29.2,29.712,0.9828,0.981961905,0.984542,0.988411667
6510,2014-01-07,29.252,29.908,0.9781,0.981238095,0.9844,0.9880575
6511,2014-01-08,29.26,29.631999999999998,0.9874,0.981242857,0.9845459999999999,0.9877733329999999
6512,2014-01-09,29.348000000000003,29.875999999999998,0.9823,0.9811523809999999,0.98456,0.987410833
6513,2014-01-10,29.488000000000003,30.08,0.9803,0.9805666670000001,0.9845280000000001,0.987029167
6514,2014-01-13,30.4,31.288,0.9716,0.9795952379999999,0.984398,0.986571667
6515,2014-01-14,30.5142,31.276,0.9756,0.9792190479999999,0.9841559999999999,0.98621
6516,2014-01-15,30.868000000000002,31.52,0.9793,0.979042857,0.984016,0.985848333
6517,2014-01-16,31.248,32.088,0.9738,0.978666667,0.983786,0.985430833
6518,2014-01-17,31.076,31.68,0.9809,0.978409524,0.983618,0.9851200000000001
6519,2014-01-21,31.272,32.012,0.9769,0.9782,0.983582,0.9847425
6520,2014-01-22,31.1912,31.808000000000003,0.9806,0.978257143,0.983318,0.984429167
6521,2014-01-23,30.96,31.568,0.9807,0.978695238,0.983326,0.984068333
6522,2014-01-24,30.76,31.104,0.9889,0.9793142859999999,0.983318,0.9838958329999999
6523,2014-01-27,31.035999999999998,31.34,0.9903,0.980195238,0.983382,0.9838
6524,2014-01-28,31.348000000000003,31.831999999999997,0.9848,0.9804952379999999,0.9833360000000001,0.9836908329999999
6525,2014-01-29,30.671999999999997,31.204,0.983,0.980766667,0.9832120000000001,0.98357
6526,2014-01-30,30.88,31.22,0.9891,0.9814142859999999,0.983324,0.983571667
6527,2014-01-31,30.808000000000003,30.8,1.0003,0.982561905,0.9836280000000001,0.9836383329999999
6528,2014-02-03,30.0,30.412,0.9865,0.982652381,0.9835799999999999,0.98361
6529,2014-02-04,30.3,30.691999999999997,0.9872,0.98287619,0.983482,0.98346
6530,2014-02-05,30.016,30.34,0.9893,0.9831857140000001,0.983562,0.983390833
6531,2014-02-06,30.448,30.86,0.9866,0.9835904759999999,0.983556,0.9832049999999999
6532,2014-02-07,30.872,31.432,0.9822,0.983342857,0.983448,0.982935833
6533,2014-02-10,30.968000000000004,31.416,0.9857,0.983504762,0.983424,0.9826691670000001
6534,2014-02-11,31.355999999999998,31.772,0.9869,0.983819048,0.983376,0.9825225000000001
6535,2014-02-12,31.276,31.98,0.978,0.98412381,0.98308,0.9822825000000001
6536,2014-02-13,31.756,32.236,0.9851,0.98457619,0.9830959999999999,0.9823299999999999
6537,2014-02-14,31.84,32.38,0.9833,0.984766667,0.982972,0.982295
6538,2014-02-18,31.908,32.448,0.9834,0.98522381,0.982786,0.9821725
6539,2014-02-19,31.948,32.408,0.9858,0.985457143,0.9826360000000001,0.982084167
6540,2014-02-20,32.156,32.616,0.9859,0.985885714,0.982608,0.981979167
6541,2014-02-21,32.244,32.672,0.9869,0.9861857140000001,0.982662,0.9818875
6542,2014-02-24,33.104,33.244,0.9958,0.986904762,0.982726,0.9818549999999999
6543,2014-02-25,33.192,33.56,0.9890000000000001,0.9869095240000001,0.982666,0.9817716670000001
6544,2014-02-26,32.794000000000004,33.196,0.9879,0.986795238,0.9827540000000001,0.9818275
6545,2014-02-27,32.868,33.372,0.9849,0.9868,0.982792,0.9819108329999999
6546,2014-02-28,33.076,33.52,0.9868,0.986980952,0.982894,0.9820424999999999
6547,2014-03-03,32.788000000000004,33.268,0.9856,0.986814286,0.98288,0.982231667
6548,2014-03-04,33.455999999999996,33.72,0.9922,0.9864285709999999,0.9830979999999999,0.982463333
6549,2014-03-05,34.5,34.844,0.9901,0.9866,0.9833120000000001,0.982700833
6550,2014-03-06,34.992,35.28,0.9918,0.986819048,0.983718,0.9829100000000001
6551,2014-03-07,35.059,35.24,0.9949,0.9870857140000001,0.9840979999999999,0.983150833
6552,2014-03-10,34.952,35.256,0.9914,0.9873142859999999,0.98449,0.983401667
6553,2014-03-11,34.816,35.18,0.9897,0.987671429,0.984714,0.983630833
6554,2014-03-12,34.996,35.024,0.9992,0.9883142859999999,0.985152,0.9838925
6555,2014-03-13,34.576,34.804,0.9934,0.98862381,0.98551,0.984088333
6556,2014-03-14,34.852,34.852,1.0,0.989671429,0.985986,0.984474167
6557,2014-03-17,35.14,35.344,0.9942,0.9901047620000001,0.9861780000000001,0.9847216670000001
6558,2014-03-18,35.275999999999996,35.552,0.9922,0.9905285709999999,0.9863719999999999,0.9849174999999999
