,Date,CRD/A US Equity,CRD/B US Equity,CRD/A US Equity / CRD/B US Equity,SMA_21,SMA_50,SMA_120
96,1990-12-18,11.5,11.1667,1.0299,1.040147619,1.016322,
97,1990-12-19,11.3333,10.8333,1.0462,1.04147619,1.016802,
98,1990-12-20,11.0,10.5833,1.0394,1.0415904759999999,1.017358,
99,1990-12-21,10.5,10.0833,1.0413,1.043557143,1.017946,
100,1990-12-24,10.3333,10.0,1.0333,1.044714286,1.020008,
101,1990-12-26,10.5,10.3333,1.0161,1.0437476190000001,1.021036,
102,1990-12-27,10.5,10.5,1.0,1.04332381,1.0222120000000001,
103,1990-12-28,10.5,10.8333,0.9692,1.04227619,1.022318,
104,1990-12-31,10.5,10.8333,0.9692,1.039980952,1.0219200000000002,
105,1991-01-02,10.1667,10.6667,0.9531,1.033957143,1.021192,
106,1991-01-03,10.25,10.6667,0.9609,1.0288095240000001,1.02062,
107,1991-01-04,10.5,10.3333,1.0161,1.026290476,1.020942,
108,1991-01-07,10.6667,10.3333,1.0323,1.023352381,1.021588,
109,1991-01-08,10.5,10.1667,1.0328,1.0237904759999998,1.0218180000000001,
110,1991-01-09,10.4167,10.4167,1.0,1.020814286,1.02203,
111,1991-01-10,10.4167,10.6667,0.9766,1.01652381,1.02177,
112,1991-01-11,10.5,10.5833,0.9921,1.015057143,1.0216120000000002,
113,1991-01-14,10.1667,10.25,0.9919,1.013228571,1.021134,
114,1991-01-15,10.1667,10.6667,0.9531,1.008452381,1.01957,
115,1991-01-16,10.0833,10.6667,0.9453,1.002871429,1.018476,
116,1991-01-17,10.1667,10.6667,0.9531,0.997709524,1.0181440000000002,
117,1991-01-18,10.0833,10.5833,0.9528,0.994038095,1.0172,
118,1991-01-21,10.3333,10.3333,1.0,0.991838095,1.017002,
119,1991-01-22,10.8333,10.8333,1.0,0.989961905,1.0163959999999999,0.9846408329999999
120,1991-01-23,10.6667,10.75,0.9922,0.98762381,1.015664,0.9847058329999999
121,1991-01-24,10.75,10.75,1.0,0.986038095,1.015664,0.9851475000000001
122,1991-01-25,10.75,10.75,1.0,0.9852714290000001,1.0151139999999998,0.985788333
123,1991-01-28,11.1667,10.8333,1.0308,0.986738095,1.015002,0.986929167
124,1991-01-29,10.9167,10.8333,1.0077,0.9885714290000001,1.015156,0.9881475000000001
125,1991-01-30,11.25,11.4167,0.9854,0.989342857,1.01468,0.989234167
126,1991-01-31,11.8333,11.8333,1.0,0.99157619,1.014314,0.9908041670000001
127,1991-02-01,11.5833,12.1667,0.9521,0.991157143,1.012616,0.991813333
128,1991-02-04,12.1667,12.6667,0.9605,0.988509524,1.0118260000000001,0.993104167
129,1991-02-05,12.25,12.5833,0.9735,0.9857095240000001,1.011116,0.9932508329999999
130,1991-02-06,12.3333,12.6667,0.9737,0.982895238,1.009862,0.9933424999999999
131,1991-02-07,12.3333,12.6667,0.9737,0.981642857,1.009158,0.9933200000000001
132,1991-02-08,12.4167,12.6667,0.9803,0.981819048,1.00894,0.993088333
133,1991-02-11,13.1667,12.9167,1.0194,0.9831190479999999,1.00898,0.993390833
134,1991-02-12,12.5,12.5,1.0,0.983504762,1.007388,0.9935341670000001
135,1991-02-13,12.1667,12.6667,0.9605,0.9838571429999999,1.005218,0.993354167
136,1991-02-14,12.3333,12.3333,1.0,0.986461905,1.003838,0.9935
137,1991-02-15,12.25,12.8333,0.9545,0.9865285709999999,1.001048,0.993264167
138,1991-02-19,12.3333,12.9167,0.9548,0.98662381,0.9996719999999999,0.9931700000000001
139,1991-02-20,12.25,12.8333,0.9545,0.984457143,0.9975120000000001,0.9932291670000001
140,1991-02-21,12.5,12.8333,0.9740000000000001,0.9832190479999999,0.995658,0.9934508329999999
141,1991-02-22,12.75,12.75,1.0,0.9835904759999999,0.9952,0.994120833
142,1991-02-25,12.8333,13.0,0.9872,0.982980952,0.9943379999999999,0.994625833
143,1991-02-26,12.9167,13.0,0.9936,0.98267619,0.993142,0.9952424999999999
144,1991-02-27,13.0833,13.0,1.0064,0.9815142859999999,0.9920200000000001,0.9959716670000001
145,1991-02-28,13.25,13.4167,0.9876,0.980557143,0.990542,0.996269167
146,1991-03-01,13.25,13.5,0.9815,0.9803714290000001,0.989574,0.9963700000000001
147,1991-03-04,12.75,13.5,0.9444,0.97772381,0.9875379999999999,0.996175833
148,1991-03-05,13.0833,14.0,0.9345,0.976885714,0.98544,0.995718333
149,1991-03-06,13.0833,13.6667,0.9573,0.976733333,0.9837600000000001,0.99571
150,1991-03-07,13.0,13.25,0.9811,0.977095238,0.982716,0.9958925
151,1991-03-08,12.8333,13.0,0.9872,0.977738095,0.982138,0.996040833
152,1991-03-11,12.6667,13.1667,0.9620000000000001,0.977180952,0.9813780000000001,0.9959
153,1991-03-12,12.9167,13.1667,0.981,0.9772142859999999,0.981614,0.996001667
154,1991-03-13,12.9167,13.0,0.9936,0.975985714,0.982102,0.996295833
155,1991-03-14,12.8333,12.9167,0.9935,0.97567619,0.9829100000000001,0.9960608329999999
156,1991-03-15,13.1667,13.1667,1.0,0.977557143,0.983692,0.9960608329999999
157,1991-03-18,12.9167,13.3333,0.9688,0.9760714290000001,0.9827459999999999,0.996321667
158,1991-03-19,12.5833,12.9167,0.9742,0.9770095240000001,0.981584,0.9965450000000001
159,1991-03-20,12.5,12.6667,0.9868,0.978533333,0.980664,0.996785833
160,1991-03-21,12.8333,13.5,0.9506,0.9783476190000001,0.979676,0.997054167
161,1991-03-22,12.8333,13.5,0.9506,0.9772333329999999,0.9791559999999999,0.9970674999999999
162,1991-03-25,13.1667,13.8333,0.9518,0.974938095,0.97835,0.997016667
163,1991-03-26,13.0833,14.1667,0.9235,0.971904762,0.976982,0.996654167
164,1991-03-27,13.0,14.0,0.9286,0.9688095240000001,0.976492,0.9964175
165,1991-03-28,13.0,14.0,0.9286,0.9651047620000001,0.976158,0.9964299999999999
166,1991-04-01,13.25,14.25,0.9298,0.962352381,0.975692,0.9960225
167,1991-04-02,13.3333,14.6667,0.9091,0.9589047620000001,0.9748180000000001,0.99508
168,1991-04-03,13.5,14.9167,0.905,0.9570285709999999,0.9729180000000001,0.9941916670000001
169,1991-04-04,13.5,14.8333,0.9101,0.955866667,0.9711200000000001,0.993343333
170,1991-04-05,13.5,15.0,0.9,0.953138095,0.969276,0.9930916670000001
171,1991-04-08,13.3333,15.0,0.8889,0.948747619,0.9670540000000001,0.99246
172,1991-04-09,13.75,15.5,0.8871,0.943980952,0.9647959999999999,0.9920091670000001
173,1991-04-10,14.0,15.8333,0.8842,0.94027619,0.9618639999999999,0.991345
174,1991-04-11,14.5,16.5,0.8788,0.9354095240000001,0.9592860000000001,0.990425833
175,1991-04-12,15.0833,17.0,0.8873,0.9303476190000001,0.957324,0.989574167
176,1991-04-15,16.6667,18.1667,0.9174,0.92672381,0.955672,0.988973333
177,1991-04-16,17.0,18.3333,0.9273,0.923261905,0.955176,0.9883675
178,1991-04-17,16.75,18.6667,0.8973,0.919857143,0.9539120000000001,0.987511667
179,1991-04-18,16.3333,18.5,0.8829,0.9155095240000001,0.9521,0.986358333
180,1991-04-19,16.3333,18.0,0.9074,0.9117285709999999,0.950774,0.985675
181,1991-04-22,15.75,18.0,0.875,0.908128571,0.9488,0.98472
182,1991-04-23,16.0,17.8333,0.8972,0.9055857140000001,0.9471379999999999,0.983863333
183,1991-04-24,15.9167,18.1667,0.8761,0.9019809520000001,0.9442719999999999,0.982699167
184,1991-04-25,15.9167,18.0,0.8843,0.900114286,0.941958,0.981474167
185,1991-04-26,15.6667,18.0,0.8704,0.897342857,0.940156,0.980394167
186,1991-04-29,15.6667,17.6667,0.8868,0.8953523809999999,0.9378920000000001,0.979703333
187,1991-04-30,16.3333,17.8333,0.9159,0.894690476,0.9371200000000001,0.9790025
188,1991-05-01,16.1667,17.6667,0.9151,0.89497619,0.936326,0.9782125
189,1991-05-02,16.1667,17.3333,0.9327,0.896295238,0.93589,0.9773991670000001
190,1991-05-03,15.8333,16.5833,0.9548,0.89842381,0.935506,0.9767825000000001
191,1991-05-06,15.0,15.6667,0.9574,0.9011571429999999,0.9346540000000001,0.9764275
192,1991-05-07,14.9167,15.8333,0.9421,0.903690476,0.933752,0.975715833
193,1991-05-08,14.6667,15.6667,0.9362,0.9060285709999999,0.9326040000000001,0.974880833
194,1991-05-09,14.4167,15.6667,0.9202,0.907742857,0.9308799999999999,0.9742158329999999
195,1991-05-10,14.0,15.8333,0.8842,0.9079999999999999,0.9288120000000001,0.973174167
196,1991-05-13,14.0,15.6667,0.8936,0.9083,0.927054,0.9721350000000001
197,1991-05-14,14.25,15.6667,0.9096,0.9079285709999999,0.926358,0.971073333
198,1991-05-15,14.3333,15.6667,0.9149,0.907338095,0.925966,0.970364167
199,1991-05-16,14.5833,15.5833,0.9358,0.909171429,0.925536,0.9697541670000001
200,1991-05-17,14.3333,15.5833,0.9198,0.9109285709999999,0.9243100000000001,0.9687825000000001
201,1991-05-20,14.3333,15.4167,0.9297,0.9119904759999999,0.9231600000000001,0.9681225
202,1991-05-21,14.5,15.3333,0.9457,0.9153571429999999,0.922834,0.9677433329999999
203,1991-05-22,14.6667,15.3333,0.9565,0.918180952,0.922344,0.9672358329999999
204,1991-05-23,14.5833,15.3333,0.9511,0.9217523809999999,0.921494,0.9661649999999999
205,1991-05-24,14.8333,15.3333,0.9674,0.9257095240000001,0.9209719999999999,0.9653183329999999
206,1991-05-28,14.8333,15.0,0.9889,0.931352381,0.92075,0.964650833
207,1991-05-29,14.6667,14.8333,0.9888,0.936209524,0.92115,0.9637741670000001
208,1991-05-30,14.5,15.1667,0.956,0.938119048,0.9207860000000001,0.963210833
209,1991-05-31,14.75,15.5,0.9516,0.939857143,0.920082,0.962286667
210,1991-06-03,15.0,16.1667,0.9278,0.93962381,0.919626,0.9611291670000001
211,1991-06-04,15.3333,16.5833,0.9246,0.9381857140000001,0.919106,0.96031
212,1991-06-05,15.1667,16.8333,0.9009999999999999,0.9355,0.91809,0.9592325
213,1991-06-06,15.1667,17.0,0.8922,0.93312381,0.917464,0.957889167
214,1991-06-07,15.5,16.8333,0.9208,0.9323904759999999,0.917308,0.956708333
215,1991-06-10,15.5833,16.6667,0.935,0.9330952379999999,0.917436,0.955654167
216,1991-06-11,15.8333,16.5833,0.9548,0.9364571429999999,0.9179360000000001,0.955028333
217,1991-06-12,16.0,16.6667,0.96,0.939619048,0.918954,0.95431
218,1991-06-13,16.3333,16.1667,1.0103,0.944414286,0.92106,0.9540675
219,1991-06-14,16.3333,16.3333,1.0,0.948466667,0.922858,0.953723333
220,1991-06-17,15.9167,16.5,0.9646,0.949838095,0.92415,0.9531508329999999
221,1991-06-18,15.5833,16.5,0.9444,0.951009524,0.9252600000000001,0.952553333
222,1991-06-19,15.1667,16.6667,0.91,0.9500714290000001,0.925718,0.951803333
223,1991-06-20,15.0,16.6667,0.9,0.947895238,0.926034,0.951226667
224,1991-06-21,15.0,16.4167,0.9137,0.945857143,0.926732,0.950764167
225,1991-06-24,15.0,16.25,0.9231,0.94452381,0.9274479999999999,0.950514167
226,1991-06-25,15.0,16.0,0.9375,0.9431,0.92785,0.9503191670000001
227,1991-06-26,15.1667,15.9167,0.9529,0.941385714,0.9283620000000001,0.9497924999999999
228,1991-06-27,15.1667,16.0,0.9479,0.939438095,0.929374,0.949089167
229,1991-06-28,14.9167,16.25,0.9179,0.93762381,0.930074,0.9481316670000001
230,1991-07-01,14.9167,15.5,0.9624,0.938138095,0.931174,0.947818333
231,1991-07-02,15.0,15.8333,0.9474,0.9390714290000001,0.932622,0.947575
232,1991-07-03,15.1667,15.5,0.9785,0.941638095,0.934248,0.947461667
233,1991-07-05,14.8333,15.6667,0.9468,0.9438190479999999,0.9356620000000001,0.9470858329999999
234,1991-07-08,14.6667,16.0,0.9167,0.9449857140000001,0.9363100000000001,0.9467825000000001
235,1991-07-09,15.3333,15.75,0.9735,0.947495238,0.938372,0.9470175
236,1991-07-10,15.5,15.6667,0.9894,0.9500857140000001,0.9404239999999999,0.94732
237,1991-07-11,15.3333,15.6667,0.9787,0.95122381,0.94168,0.947535833
238,1991-07-12,15.3333,15.5,0.9892,0.952614286,0.9431620000000001,0.947445833
239,1991-07-15,15.3333,15.3333,1.0,0.95212381,0.944508,0.947445833
240,1991-07-16,15.3333,15.0833,1.0166,0.9529142859999999,0.945744,0.947649167
241,1991-07-17,15.3333,15.3333,1.0,0.9546,0.9465959999999999,0.947649167
242,1991-07-18,15.5,16.0,0.9688,0.955761905,0.9471299999999999,0.947389167
243,1991-07-19,15.5,16.5,0.9394,0.957161905,0.9471940000000001,0.9466275
244,1991-07-22,15.5833,16.5,0.9444,0.95927619,0.947678,0.9461
245,1991-07-23,15.5,16.0833,0.9637,0.9616571429999999,0.949268,0.945919167
246,1991-07-24,15.75,16.5,0.9545,0.9631523809999999,0.950486,0.9455399999999999
247,1991-07-25,16.0,16.6667,0.96,0.96422381,0.9514940000000001,0.945605833
248,1991-07-26,16.4167,16.8333,0.9752,0.9652857140000001,0.9527,0.9457283329999999
249,1991-07-29,16.5,16.8333,0.9802,0.96682381,0.9535879999999999,0.945784167
250,1991-07-30,16.8333,17.0,0.9902,0.9702666670000001,0.954996,0.945921667
251,1991-07-31,17.1667,17.25,0.9952,0.971828571,0.956306,0.9461008329999999
252,1991-08-01,17.0,17.0833,0.9951,0.9741,0.9572940000000001,0.946224167
253,1991-08-02,16.8333,16.8333,1.0,0.97512381,0.9581639999999999,0.9460625
254,1991-08-05,16.8333,16.75,1.005,0.977895238,0.959242,0.946104167
255,1991-08-06,16.4167,16.8333,0.9752,0.980680952,0.959398,0.946226667
256,1991-08-07,16.4167,16.5833,0.9899,0.981461905,0.959418,0.9461424999999999
257,1991-08-08,16.4167,16.9167,0.9704,0.980557143,0.95905,0.946275
258,1991-08-09,16.3333,17.3333,0.9423,0.97882381,0.9587760000000001,0.9461708329999999
259,1991-08-12,16.6667,16.75,0.995,0.9791,0.959644,0.9465083329999999
260,1991-08-13,16.6667,17.1667,0.9709,0.977714286,0.960506,0.9464825000000001
261,1991-08-14,17.125,17.1667,0.9976,0.9768095240000001,0.961966,0.9464625
262,1991-08-15,17.1667,17.5,0.981,0.975904762,0.963566,0.946410833
263,1991-08-16,17.1667,17.3333,0.9904,0.976933333,0.9655299999999999,0.946384167
264,1991-08-19,17.25,17.1667,1.0049,0.9800523809999999,0.9672120000000001,0.9463716670000001
265,1991-08-20,17.25,17.3333,0.9952,0.9824714290000001,0.9684159999999999,0.946435
266,1991-08-21,17.5,17.25,1.0145,0.9848904759999999,0.9696100000000001,0.94671
267,1991-08-22,17.6667,17.5,1.0095,0.987509524,0.9706,0.9472524999999999
268,1991-08-23,17.5833,17.5,1.0048,0.989642857,0.97049,0.947838333
269,1991-08-26,17.6667,17.6667,1.0,0.99082381,0.97049,0.948194167
270,1991-08-27,19.3333,18.5,1.045,0.9939095240000001,0.9720979999999999,0.9487266670000001
271,1991-08-28,18.9167,19.0,0.9956,0.994166667,0.9731219999999999,0.948796667
272,1991-08-29,18.3333,19.0,0.9649,0.99272381,0.9742200000000001,0.948820833
273,1991-08-30,18.1667,18.6667,0.9732,0.9916809520000001,0.975684,0.948755833
274,1991-09-03,18.0833,18.3333,0.9864,0.991033333,0.977138,0.9486958329999999
275,1991-09-04,18.0833,18.3333,0.9864,0.990147619,0.978404,0.948636667
276,1991-09-05,18.3333,18.3333,1.0,0.9913285709999999,0.9796540000000001,0.948636667
277,1991-09-06,18.3333,18.6667,0.9821,0.9909571429999999,0.9802379999999999,0.9487475000000001
278,1991-09-09,18.4167,18.6667,0.9866,0.9917285709999999,0.9810120000000001,0.948850833
279,1991-09-10,18.4167,18.3333,1.0045,0.9946904759999999,0.9827440000000001,0.9489983329999999
280,1991-09-11,18.0,18.25,0.9863,0.99427619,0.9832219999999999,0.949295833
281,1991-09-12,18.0,17.8333,1.0093,0.996104762,0.98446,0.949785
282,1991-09-13,18.0,17.8333,1.0093,0.996661905,0.9850760000000001,0.950264167
283,1991-09-16,18.0,18.0,1.0,0.9975666670000001,0.98614,0.950901667
284,1991-09-17,18.0,18.0,1.0,0.99802381,0.987806,0.951496667
285,1991-09-18,18.0,18.0,1.0,0.9977904759999999,0.9883360000000001,0.952091667
286,1991-09-19,18.1667,18.0,1.0093,0.998461905,0.988734,0.952754167
287,1991-09-20,18.1667,18.0,1.0093,0.998214286,0.989346,0.9535891670000001
288,1991-09-23,17.6667,17.75,0.9953,0.997538095,0.989468,0.954341667
289,1991-09-24,17.3333,17.5,0.9905,0.996857143,0.9892780000000001,0.9550116670000001
290,1991-09-25,17.1667,17.4167,0.9856,0.9961714290000001,0.988658,0.955725
291,1991-09-26,17.25,17.4167,0.9904,0.9935714290000001,0.988466,0.956570833
292,1991-09-27,17.3333,17.5,0.9905,0.9933285709999999,0.9889,0.9574325
293,1991-09-30,17.5833,17.5,1.0048,0.995228571,0.990208,0.9584375
294,1991-10-01,17.0,17.4167,0.9761,0.995366667,0.990842,0.959248333
295,1991-10-02,17.0,17.4167,0.9761,0.99487619,0.9910899999999999,0.959988333
296,1991-10-03,17.1667,17.3333,0.9904,0.995066667,0.991808,0.960596667
297,1991-10-04,17.1667,17.5,0.981,0.994161905,0.9922280000000001,0.9610441670000001
298,1991-10-07,17.1667,17.3333,0.9904,0.994557143,0.992532,0.9618200000000001
299,1991-10-08,17.0833,17.5833,0.9716,0.9938428570000001,0.99236,0.962559167
300,1991-10-09,17.25,17.5833,0.981,0.99272381,0.9921760000000001,0.9631725
301,1991-10-10,17.1667,17.6667,0.9717,0.992028571,0.991706,0.963978333
302,1991-10-11,17.3333,17.75,0.9765,0.9904666670000001,0.991334,0.9646391670000001
303,1991-10-14,17.1667,17.5,0.981,0.989119048,0.9909540000000001,0.965513333
304,1991-10-15,17.3333,17.5,0.9905,0.988666667,0.990664,0.966398333
305,1991-10-16,17.3333,17.6667,0.9811,0.987766667,0.9907819999999999,0.9673208329999999
306,1991-10-17,17.3333,17.5833,0.9858,0.987090476,0.9907,0.968145833
307,1991-10-18,17.1667,17.6667,0.9717,0.9853,0.990726,0.968610833
308,1991-10-21,16.6667,17.5,0.9524,0.9825904759999999,0.990928,0.968921667
309,1991-10-22,16.8333,17.9167,0.9395,0.979933333,0.989818,0.968978333
310,1991-10-23,16.6667,18.0,0.9259,0.9768571429999999,0.9889180000000001,0.9687375
311,1991-10-24,16.6667,18.0,0.9259,0.974014286,0.987484,0.968475
312,1991-10-25,16.9167,17.8333,0.9486,0.97202381,0.986836,0.968529167
313,1991-10-28,16.8333,18.0,0.9352,0.969390476,0.9857319999999999,0.968520833
314,1991-10-29,17.0,18.0,0.9444,0.9665142859999999,0.9845219999999999,0.9687225
315,1991-10-30,16.9167,18.0,0.9398,0.964785714,0.9834139999999999,0.9691858329999999
316,1991-10-31,17.0,18.3333,0.9273,0.962461905,0.98167,0.9694666670000001
317,1991-11-01,17.1667,18.5,0.9279,0.959485714,0.980038,0.9696191670000001
318,1991-11-04,17.0,18.3333,0.9273,0.956928571,0.9784879999999999,0.9697225
319,1991-11-05,17.0,18.4167,0.9231,0.95372381,0.97695,0.969616667
320,1991-11-06,16.6667,18.25,0.9132,0.950942857,0.9743139999999999,0.969561667
321,1991-11-07,16.5,18.3333,0.9,0.9470857140000001,0.972402,0.9693141670000001
322,1991-11-08,16.6667,18.1667,0.9174,0.9445,0.9714520000000001,0.969078333
323,1991-11-11,16.5,18.1667,0.9083,0.941252381,0.9701540000000001,0.968676667
324,1991-11-12,16.6667,18.0,0.9259,0.938628571,0.968944,0.9684666670000001
325,1991-11-13,16.75,18.0833,0.9263,0.935571429,0.967742,0.968124167
326,1991-11-14,16.9167,18.0,0.9398,0.933604762,0.9665379999999999,0.967715
327,1991-11-15,16.75,18.0,0.9306,0.93097619,0.965508,0.9672299999999999
328,1991-11-18,16.6667,18.0,0.9259,0.928795238,0.9642940000000001,0.9669791670000001
329,1991-11-19,16.8333,18.0,0.9352,0.92797619,0.962908,0.9668424999999999
330,1991-11-20,16.6667,18.1667,0.9174,0.92692381,0.9615299999999999,0.966755833
331,1991-11-21,16.3333,18.3333,0.8909,0.925257143,0.9591620000000001,0.966475
332,1991-11-22,16.5,18.1667,0.9083,0.924419048,0.957142,0.966535833
333,1991-11-25,16.0,18.0833,0.8848,0.921380952,0.954838,0.966474167
334,1991-11-26,16.1667,18.0,0.8981,0.919614286,0.9528,0.9662850000000001
335,1991-11-27,16.3333,18.0,0.9074,0.917852381,0.9509479999999999,0.9660549999999999
336,1991-11-29,16.4167,17.75,0.9249,0.917142857,0.94926,0.965805833
337,1991-12-02,16.5,17.75,0.9296,0.917252381,0.947666,0.9655524999999999
338,1991-12-03,16.3333,17.6667,0.9245,0.9170904759999999,0.94625,0.9648375
339,1991-12-04,16.4167,17.6667,0.9292,0.917180952,0.945024,0.9642475
340,1991-12-05,16.4167,17.5833,0.9336,0.917680952,0.943984,0.963989167
341,1991-12-06,16.5833,17.5,0.9476,0.919319048,0.9431280000000001,0.9640158329999999
342,1991-12-09,16.4167,17.5833,0.9336,0.920919048,0.94199,0.9642125
343,1991-12-10,16.5,17.4167,0.9474,0.9223476190000001,0.940842,0.9646075000000001
344,1991-12-11,16.6667,17.4167,0.9569,0.924661905,0.940458,0.9649675
345,1991-12-12,16.8333,17.25,0.9758,0.927038095,0.9404520000000001,0.965406667
346,1991-12-13,16.9167,16.9167,1.0,0.930547619,0.940644,0.9659274999999999
347,1991-12-16,16.9167,17.0,0.9951,0.9331809520000001,0.940926,0.966279167
348,1991-12-17,16.9167,16.8333,1.005,0.93672381,0.941218,0.9667549999999999
349,1991-12-18,16.9167,17.0,0.9951,0.940019048,0.941688,0.967398333
350,1991-12-19,17.0,16.9167,1.0049,0.943338095,0.942166,0.9677525
351,1991-12-20,17.3333,17.1667,1.0097,0.947733333,0.942926,0.968271667
352,1991-12-23,17.3333,17.3333,1.0,0.952928571,0.9433959999999999,0.968450833
353,1991-12-24,17.25,17.1667,1.0049,0.957528571,0.943874,0.968935
354,1991-12-26,17.25,17.1667,1.0049,0.9632476190000001,0.9441620000000001,0.96967
355,1991-12-27,17.3333,17.1667,1.0097,0.968561905,0.944734,0.969971667
356,1991-12-30,17.6667,17.3333,1.0192,0.973885714,0.9454020000000001,0.9702200000000001
357,1991-12-31,17.4167,18.0,0.9676,0.975919048,0.94532,0.9701274999999999
358,1992-01-02,16.8333,17.5,0.9619,0.977457143,0.9455100000000001,0.9699
359,1992-01-03,16.8333,17.3333,0.9712,0.979680952,0.9461440000000001,0.9696600000000001
360,1992-01-06,17.6667,17.6667,1.0,0.9830523809999999,0.947626,0.969521667
361,1992-01-07,17.6667,18.1667,0.9725,0.984904762,0.948558,0.9692924999999999
362,1992-01-08,17.5833,18.25,0.9635,0.985661905,0.9488559999999999,0.969248333
363,1992-01-09,17.5833,18.25,0.9635,0.9870857140000001,0.949422,0.9694491670000001
364,1992-01-10,17.3333,17.8333,0.972,0.988257143,0.949974,0.969679167
365,1992-01-13,17.1667,17.6667,0.9717,0.988961905,0.9506120000000001,0.969745833
366,1992-01-14,17.1667,17.0,1.0098,0.9905809520000001,0.952262,0.970206667
367,1992-01-15,17.0,17.3333,0.9808,0.989666667,0.9533200000000001,0.9703799999999999
368,1992-01-16,16.75,16.75,1.0,0.9899,0.954774,0.9705866670000001
369,1992-01-17,17.0,17.0,1.0,0.989661905,0.956312,0.970751667
370,1992-01-20,16.75,16.8333,0.995,0.989657143,0.9579479999999999,0.9707916670000001
371,1992-01-21,16.6667,17.0,0.9804,0.988490476,0.959556,0.970668333
372,1992-01-22,16.8333,17.1667,0.9806,0.9871047620000001,0.9608200000000001,0.9705475
373,1992-01-23,17.0,17.0,1.0,0.9871047620000001,0.9626540000000001,0.9705475
374,1992-01-24,17.1667,17.0,1.0098,0.987338095,0.964332,0.9705875
375,1992-01-27,17.5,17.75,0.9859,0.986433333,0.9655239999999999,0.970676667
376,1992-01-28,17.4167,17.4167,1.0,0.985971429,0.966728,0.9707608329999999
377,1992-01-29,17.1667,17.1667,1.0,0.985057143,0.968116,0.9710075
378,1992-01-30,16.9167,17.1667,0.9854,0.985904762,0.969306,0.9713666670000001
379,1992-01-31,17.0,17.1667,0.9903,0.987257143,0.9704079999999999,0.9713275
380,1992-02-03,17.25,17.4167,0.9904,0.9881714290000001,0.9718680000000001,0.97149
381,1992-02-04,17.3333,17.6667,0.9811,0.9872714290000001,0.973672,0.9713525
382,1992-02-05,17.6667,17.75,0.9953,0.988357143,0.9754120000000001,0.971471667
383,1992-02-06,17.75,18.3333,0.9682,0.9885809520000001,0.97708,0.971286667
384,1992-02-07,17.75,18.3333,0.9682,0.988804762,0.978482,0.9709808329999999
385,1992-02-10,17.75,18.0,0.9861,0.98947619,0.9800559999999999,0.9709049999999999
386,1992-02-11,17.75,17.9167,0.9907,0.990380952,0.9813719999999999,0.9707066670000001
387,1992-02-12,17.8333,17.8333,1.0,0.989914286,0.9827799999999999,0.9706275
388,1992-02-13,17.6667,17.9167,0.986,0.990161905,0.98401,0.9704708329999999
389,1992-02-14,17.5,17.75,0.9859,0.989490476,0.985144,0.9703533329999999
390,1992-02-18,17.3333,17.6667,0.9811,0.9885904759999999,0.986094,0.969820833
391,1992-02-19,17.0833,17.6667,0.9670000000000001,0.987257143,0.986482,0.9695825000000001
392,1992-02-20,17.0833,17.6667,0.9670000000000001,0.986619048,0.98715,0.9696
393,1992-02-21,17.1667,17.5833,0.9763,0.9864142859999999,0.987728,0.9696258329999999
394,1992-02-24,17.1667,17.5833,0.9763,0.9852857140000001,0.988116,0.969541667
395,1992-02-25,17.3333,17.6667,0.9811,0.983919048,0.9882219999999999,0.9694975
396,1992-02-26,16.6667,17.6667,0.9434,0.981895238,0.9870899999999999,0.969025833
397,1992-02-27,17.1667,17.5,0.981,0.9809904759999999,0.986808,0.969016667
398,1992-02-28,17.1667,17.3333,0.9904,0.980533333,0.986516,0.9690483329999999
399,1992-03-02,17.3333,17.3333,1.0,0.9812285709999999,0.986614,0.969010833
400,1992-03-03,17.25,17.4167,0.9904,0.9812333329999999,0.986324,0.969045
401,1992-03-04,17.25,17.4167,0.9904,0.9812333329999999,0.9859379999999999,0.9688875
402,1992-03-05,17.25,17.3333,0.9952,0.981904762,0.985842,0.96877
403,1992-03-06,17.0,17.5833,0.9668,0.9805476190000001,0.98508,0.968493333
404,1992-03-09,17.1667,17.25,0.9952,0.981833333,0.984886,0.9684533329999999
405,1992-03-10,17.1667,17.5,0.981,0.982442857,0.9843120000000001,0.9682950000000001
406,1992-03-11,17.1667,17.6667,0.9717,0.9817571429999999,0.9833620000000001,0.967981667
407,1992-03-12,17.0,17.3333,0.9808,0.9812857140000001,0.983626,0.967744167
408,1992-03-13,16.8333,17.25,0.9758,0.9801333329999999,0.9839040000000001,0.967581667
409,1992-03-16,16.6667,17.0833,0.9756,0.979638095,0.983992,0.9674575000000001
410,1992-03-17,16.6667,17.25,0.9662,0.9787,0.983316,0.967295833
411,1992-03-19,16.5,17.1667,0.9612,0.977752381,0.9830899999999999,0.9670525
412,1992-03-20,16.8333,17.5,0.9619,0.977509524,0.983058,0.966814167
413,1992-03-23,16.5833,17.3333,0.9567,0.977019048,0.982922,0.966413333
414,1992-03-24,16.4167,17.1667,0.9563,0.976066667,0.982608,0.966248333
415,1992-03-25,16.4167,17.0833,0.961,0.975338095,0.9823940000000001,0.9661225
416,1992-03-26,16.4167,17.1667,0.9563,0.974157143,0.981324,0.965838333
417,1992-03-27,16.3333,16.8333,0.9703,0.975438095,0.9811139999999999,0.965749167
418,1992-03-30,16.6667,16.9167,0.9852,0.975638095,0.9808180000000001,0.965705833
419,1992-03-31,16.8333,16.8333,1.0,0.976095238,0.9808180000000001,0.9659424999999999
